var1;var2;var3;var4;var5
1;-0.23185068093215577;3.6531513936162043;16.59;140800.0
2;4.4944029114551e-05;3.626415821832325;28.99;16000.0
3;0.008864240673307777;3.489325865750072;3.57;8960.0
2;-0.0066529124083918156;3.7567616721639667;53.31;8480.0
3;0.003262528143795122;3.621595084280494;7.98;6400.0
2;-72.67590779929145;3.6626777340401655;13.32;60000.0
2;-0.000345937064011022;3.9223951859818844;72.03;16000.0
2;0.001954341832403064;3.736189407921335;11.77;12800.0
3;8.991829952566e-05;3.77617752641599;13.79;15200.0
3;-0.000196513450631313;3.987675547812274;43.66;81280.0
2;17.514526292934487;3.8659415952827256;29.04;69600.0
2;0.009353920608127503;3.9920739117557846;61.34;55040.0
1;0.005865143119989119;4.5100748862572315;59.47;748800.0
1;0.019561465138809978;3.9931422137887123;49.69;446400.0
2;-0.027685785295099605;3.277876768651039;3.93;8000.0
2;48.707036682022675;3.8752812388998854;69.86;48000.0
2;0.003829682477521708;3.959699872359133;2.6;80000.0
3;-0.00591203562211876;3.673924768591788;50.63;23520.0
1;0.04176983897458025;4.469266908438283;48.44;408000.0
2;26.25740325713077;3.68592030415235;29.26;9760.0
3;0.000926547609793357;3.360886866005213;12.65;3680.0
1;-0.012706971702102785;3.5878952162574906;37.52;15200.0
1;0.002972280976131752;4.1217144281651645;90.81;269440.0
1;0.02214638741967199;3.9951158529706254;84.05;2383200.0
2;-0.005902110432273245;4.349993793235094;60.93;948000.0
2;0.000204802701184001;3.6470082445992786;70.11;21600.0
2;-0.000267763173308496;3.5924294991021783;11.43;22400.0
2;0.0017968580519937879;3.9362261542643333;17.12;64000.0
3;36.08314383670959;3.815114210832674;33.72;16000.0
1;-0.001427699647844621;4.216851847637936;50.06;69600.0
3;0.002964127251011463;3.660054819853054;32.5;11200.0
1;0.10035702373581666;3.93843885634031;48.08;19200.0
1;-0.004779992044553147;5.065414121227923;92.6;2680000.0
2;0.0062311838027949385;3.594295000002813;58.21;5280.0
3;0.09869516734444128;3.6536614829889857;23.58;16800.0
2;-0.030444140997420467;3.7758574349357716;29.86;20000.0
3;0.000241561972046479;3.7309237460562636;47.41;16000.0
2;0.000207517014694714;3.6672691305203435;29.77;36000.0
2;0.001577562650123186;4.0550839827108405;105.96;16000.0
2;0.001162861651912491;3.3423191376594814;26.31;6400.0
2;1.5081837116282915;3.6753608553617743;18.08;14400.0
2;0.0015989027368836259;3.625323832590634;10.9;12800.0
2;0.002704760347309102;4.127368482398092;28.88;112800.0
3;0.006064144784461189;3.657080035653659;26.35;8000.0
2;0.035607727351820745;3.635249004392504;7.46;33600.0
2;0.001496309297124544;3.780740723176731;41.45;16000.0
3;-0.00539882205711087;4.055509951566849;39.14;84480.0
2;0.004409246664943853;3.697158739782545;15.29;6400.0
2;-7.3137777335084e-05;4.0157362711684526;84.98;20800.0
2;0.15415683486402387;3.7395055835843167;19.35;16000.0
1;-0.000573273704767185;3.7698856307426283;78.8;16000.0
2;-0.009640761225230606;3.67430579649892;6.84;3552.0
3;-0.00767207150277318;3.470502858645266;6.5;14400.0
3;9.293053701589e-06;3.884565855060841;18.64;144000.0
3;5.100821329192297;3.699710140856073;9.41;32640.0
2;6.7681382481281e-05;3.8664077337481952;53.74;60800.0
2;0.00220629420957004;4.004427862058555;64.72;12800.0
2;0.0;4.242207705287121;64.03;4960.0
2;-163.5282799040628;3.652859950191298;8.09;8800.0
2;-2.8851575365554e-05;3.7124237423373065;20.33;7200.0
2;0.20512482882995017;3.606720031316234;23.58;5600.0
2;0.003647285030040779;3.6428381416391895;17.51;121600.0
1;0.002333811624244867;3.3629639169066934;19.82;48000.0
2;-0.0009423793225896331;3.9783609070303685;40.21;24000.0
2;-0.0014541753313650422;3.694788918550806;17.36;28800.0
1;-0.016971871407421384;4.787234045185483;117.8;576000.0
2;0.017125281154919507;4.01777202800053;63.65;41600.0
2;-2.8960694507430724;3.6106653042496233;9.84;6400.0
2;1.0155651197011024;3.6388609952872324;11.06;6400.0
2;0.18367928103445227;3.822110339798868;48.51;4800.0
2;0.00015627796367054098;3.87297935839422;37.48;84000.0
3;27.222326940791348;3.743374694006714;5.31;26400.0
2;0.003547085257926909;3.5575527195103476;13.22;16000.0
1;0.02601216806344961;3.5405801287711087;38.61;10400.0
2;0.0;3.5950840294479556;4.57;9600.0
1;0.011667417628934166;3.7209693691623187;54.68;38400.0
2;-0.0043006121624532675;3.442070200357055;21.35;7200.0
5;-0.010775135444156711;3.4406140344901766;27.32;800.0
1;-0.004343971462564191;3.8537759296678056;62.48;22400.0
2;3.8543546242417e-05;3.9760412545866535;57.9;56000.0
2;-0.003967376396866128;3.6933371714185212;16.94;20800.0
1;-0.01243371842551916;3.566198969521623;4.58;80000.0
2;-7.5070578758927e-05;3.7044031595842117;18.86;17280.0
1;-0.907004865471982;3.748046808862179;72.09;50400.0
1;-0.010623188001645112;4.1417234637828795;93.1;108000.0
2;-0.001038001044152874;3.4856241935404184;17.31;3200.0
2;-0.003980453803464339;3.701904680791831;9.47;70400.0
2;-0.000935474750647236;3.5082531228128833;24.65;16000.0
1;0.08565820085110137;3.957505283126326;44.98;280000.0
2;0.00124870919014684;3.6204882146641206;7.29;57600.0
1;3.7830698937307896;3.94287946705743;104.44;798080.0
4;0.020104062988066954;3.7129096583819323;6.8;19200.0
2;15.493882381525742;3.9352482500544737;27.71;6720.0
2;0.0322436992301208;3.5996174701100805;11.83;76800.0
1;0.0197760822125424;3.7150315419564155;13.06;115200.0
2;0.0005620029947923609;3.380928641403882;26.87;41600.0
2;-0.000188705299351837;3.5286169972062136;32.73;10400.0
2;0.014930865011611566;3.646273053239616;15.28;17600.0
2;0.000282333331008355;4.295695246315404;59.54;77600.0
2;-0.00012168966436157299;3.8402936628358555;46.33;7200.0
2;-0.005898763007195618;3.6462371913861054;6.13;41600.0
2;-0.001565084299962429;3.5507200090478572;51.57;8000.0
3;0.000454984979176784;3.6081452332793273;67.05;4480.0
3;-0.001940809368104689;3.7361653041737575;10.7;15200.0
2;-0.002175127424925963;3.495566073496974;26.65;6400.0
3;-0.04708170873196748;3.7637353382033774;10.49;2400.0
3;-0.0016714337653939628;3.8666204258532435;13.8;144000.0
2;-0.00025858964152115997;3.2535876912209547;1.67;12800.0
3;-0.002470890942785479;3.772554895805255;49.86;8000.0
3;-0.0023172539302263122;3.235998120857636;33.26;8000.0
1;0.010128484127911962;4.042027934435926;35.56;24000.0
3;-0.000454898335584325;3.636422694688701;28.36;20000.0
2;-0.0034305470703769147;3.554666390792961;51.42;12000.0
2;-0.0013134764942513161;4.248226088719601;22.06;23200.0
2;0.000229245474204886;3.688731886827588;37.0;28800.0
3;0.000309732200224075;3.6216766630064456;21.97;12000.0
3;-0.000256737879088053;3.7685643925463395;34.97;72000.0
1;-0.009641680607093285;3.631052483137919;8.27;28800.0
2;-0.00837739750399151;3.5502034679007233;8.72;9600.0
2;0.000139968465051658;3.899272977844685;27.1;9600.0
2;0.005286498469862665;3.596031405290104;65.78;16800.0
2;0.015094180626127052;3.701458035514319;18.23;16000.0
2;-9.543696343967701e-05;3.7558730327151966;63.98;72000.0
4;0.0047660225928079815;3.724800116167074;16.32;9920.0
1;0.00124330634992723;3.9891856173823985;68.22;36000.0
1;0.001420945710328048;4.0428124796255664;20.97;105600.0
2;0.004882409178150548;3.7873107628558222;59.35;132000.0
2;0.045181536045879135;4.65335756225442;21.72;20000.0
3;9.0982452191878e-05;3.488911300353699;1.95;4480.0
2;-0.6024533497411079;3.579395971664604;5.84;32000.0
2;-0.008608754993522517;3.5864516479517023;27.3;6400.0
2;0.00023421760702057202;4.304340462504211;61.07;173600.0
2;-0.000488867175099073;4.167974442725148;82.23;31200.0
2;-1.285511187530441;3.6339106586731234;11.51;4800.0
4;-0.14998790935604128;3.574771895854428;33.12;21600.0
2;-0.001253301590561478;3.6397691734764885;9.75;10400.0
3;-42.4676281969344;3.6585086167277923;16.79;3680.0
2;0.0;3.6687228411504513;41.05;6400.0
3;0.11110435835815671;4.116313795252724;63.95;116800.0
3;0.000255777755404037;3.3379933908486366;77.61;4800.0
2;-0.003714129982142077;3.5829938009440023;17.65;1792.0
2;-19.149642069213602;3.8081589667171327;37.34;36480.0
2;0.002080506070544054;3.7466617028821907;30.88;198000.0
3;0.000122907031641411;3.635273466571137;45.91;32000.0
2;0.001190070896770837;3.6972515309103073;36.6;25600.0
3;0.000583812559007942;4.033865239667188;42.18;22400.0
2;-0.001202226135242802;3.6153333883147565;58.05;27200.0
2;-0.000954037078288154;3.11760270516948;48.83;1200000.0
3;-6.8994229191701e-05;4.052391828168858;50.65;60000.0
2;-0.0024258581016734677;4.07680679930486;45.07;176000.0
1;-0.002322999841021562;3.8559223368047446;50.23;96000.0
2;0.0009027756302610369;3.7897110485141368;83.76;13440.0
2;8.569166992694201e-05;3.9602696515048224;18.91;54400.0
2;-0.000177902805182122;3.4499445004813243;76.07;16000.0
2;0.0058689855155302255;3.576536695733825;4.62;4480.0
1;0.19723380208751895;5.175506181100563;85.49;400000.0
2;0.07399030752945754;3.745298348276005;8.99;10400.0
2;0.03114913686814647;3.593205491988099;6.14;22400.0
1;0.000884619762965137;3.5788723970037157;14.79;12800.0
1;-0.000544891202254759;3.550536195731835;30.78;32000.0
2;0.001303437808210189;3.6649942869950194;28.97;9600.0
4;-0.001277902721555543;3.522733959855678;2.15;38400.0
2;-0.0014884864867051582;3.689602634051314;15.15;33600.0
3;0.0009126344561382819;3.522862384708857;26.89;10800.0
3;9.8177171427742e-05;3.2686005938447296;9.23;33600.0
2;-0.22893511642470885;3.622085761324914;64.58;13600.0
3;0.1556131255526857;3.628878873128239;50.74;32000.0
2;0.11771224113616077;3.704324996458233;40.7;36000.0
1;0.0050362177510381865;3.610915670467598;38.74;6400.0
1;-0.3234048287161654;3.8773008182514617;17.14;48000.0
1;0.20509640255126707;3.147018812169792;60.23;30400.0
1;0.00017010967191739002;3.66148244584075;41.34;22400.0
3;-0.01236998907361215;3.155302621002736;11.37;34240.0
1;-9.87260001490944;3.854191574793906;7.9;38400.0
2;0.006499362954043574;3.5252255408316397;4.46;44800.0
2;0.0;3.434050651427907;15.2;19200.0
2;-0.000308370842031439;3.520576763152902;60.01;12800.0
2;-0.000166407733115453;3.526090895676995;31.73;24800.0
1;6.0725454682411115;3.0334454188815667;13.55;32000.0
2;0.07192494799276436;4.115406037610302;49.82;136000.0
1;7.52657470703125;3.8021849966888284;9.02;16000.0
2;0.00887688328811811;3.952597906732326;49.13;6960.0
2;0.00025878183511180103;3.6242901801512373;10.91;8800.0
5;0.2543441042120499;4.0361640814912985;15.05;595200.0
2;0.004433084014188023;3.812795110137837;98.75;22400.0
2;-0.000343158340540807;3.6077748814985435;11.91;9600.0
2;-0.000582821460763282;4.46498282202303;51.3;31680.0
2;-0.001976312202915449;3.5301816875080823;13.1;19200.0
2;0.005209897746117203;3.6618512607971945;16.06;80000.0
2;0.009660633012978924;3.5384046712840207;53.75;72000.0
2;0.003249753782077454;3.873177820168021;14.3;44160.0
2;-0.025121550739645965;3.9149273437381513;28.97;31360.0
4;0.000960030057607118;3.2827479521419454;18.91;9600.0
2;-0.008108082689026942;3.248683019984382;15.26;14400.0
3;-6.911034649688401e-05;3.6301923582607762;7.57;11200.0
2;0.022356691621795;3.551707464958184;26.43;96000.0
2;0.000785831567329372;3.979741810329148;38.59;62080.0
